exp_id,num_cores,cpu_clock_GHz,l1i_kb,l1d_kb,l1_assoc,l2_kb,l2_assoc,fetchWidth,decodeWidth,issueWidth,commitWidth,numROBEntries,numIQEntries,LQEntries,SQEntries,branch_predictor
1885,8,1.0,64,32,8,1024,2,12,2,4,8,256,32,32,8,TAGE_SC_L_64KB
1886,2,4.0,16,32,1,128,16,8,2,12,4,256,16,32,8,TournamentBP
1887,16,2.0,64,64,4,256,4,8,8,12,8,192,16,32,64,TAGE
1888,16,1.0,16,128,2,2048,8,12,12,8,8,128,128,64,32,TournamentBP
1889,2,2.4,16,64,2,256,16,4,8,8,4,256,32,32,64,TournamentBP
1890,2,1.0,128,32,8,512,2,12,12,4,2,256,96,64,16,BiModeBP
1891,8,1.8,32,32,4,256,8,2,12,4,4,256,16,64,64,TAGE_SC_L_64KB
1892,1,1.2,128,16,1,256,2,8,2,2,4,32,16,32,8,BiModeBP
1893,4,3.2,64,128,8,512,16,12,12,4,8,192,64,64,32,BiModeBP
1894,1,2.4,16,64,8,128,16,4,8,12,2,256,16,32,32,MultiperspectivePerceptron64KB
1895,4,2.6,32,16,2,1024,8,2,4,12,8,256,16,16,64,TAGE_SC_L_64KB
1896,8,3.2,128,16,8,2048,8,4,4,4,8,128,32,64,64,TAGE
1897,32,3.4,32,128,1,1024,4,12,4,12,12,256,64,8,32,LocalBP
1898,2,3.8,16,64,2,128,8,12,4,2,4,32,64,16,32,TournamentBP
1899,32,1.4,32,128,4,2048,4,4,4,12,8,192,64,32,32,TournamentBP
1900,32,1.6,128,16,1,256,4,4,4,8,12,32,64,64,16,BiModeBP
1901,2,1.4,16,128,1,128,2,2,2,12,8,192,128,64,16,TAGE_SC_L_64KB
1902,16,3.4,32,32,4,256,16,2,8,4,4,32,16,8,32,MultiperspectivePerceptron64KB
1903,2,2.6,128,16,1,256,4,4,12,4,2,128,64,8,8,BiModeBP
1904,16,2.4,128,128,2,2048,4,4,12,2,4,32,16,8,64,TAGE
1905,1,3.2,64,128,1,1024,2,4,12,12,12,64,64,32,64,LocalBP
1906,2,1.6,128,32,1,1024,2,4,8,4,8,256,96,32,16,TAGE
1907,16,1.8,128,16,2,512,8,4,2,4,4,192,32,8,32,TAGE
1908,2,3.8,16,128,8,128,2,2,8,4,4,192,32,8,8,TAGE_SC_L_64KB
1909,4,3.2,16,64,1,512,8,8,12,12,4,32,32,8,32,TournamentBP
1910,4,2.2,16,64,2,2048,16,8,2,2,2,32,32,64,16,BiModeBP
1911,8,1.0,16,64,2,256,16,4,2,4,8,256,16,32,8,LocalBP
1912,4,2.8,64,16,2,128,4,12,8,4,4,256,128,8,64,LocalBP
1913,8,4.0,64,16,8,2048,2,8,8,2,4,64,128,8,8,LocalBP
1914,2,2.6,64,64,8,1024,16,2,8,8,4,256,32,32,32,TAGE
1915,4,1.2,64,64,8,256,2,8,2,12,8,32,128,16,8,LocalBP
1916,1,2.4,128,16,2,2048,16,12,4,8,4,64,64,32,16,TAGE_SC_L_64KB
1917,1,2.4,32,64,1,128,4,2,2,4,12,128,16,16,16,MultiperspectivePerceptron64KB
1918,8,4.0,64,16,4,512,16,8,8,2,8,192,32,32,16,MultiperspectivePerceptron64KB
1919,16,4.0,32,32,8,128,4,12,2,4,12,32,96,64,8,TournamentBP
1920,16,1.0,16,16,2,512,8,8,4,8,2,256,16,8,32,LocalBP
1921,2,2.4,128,128,2,2048,4,4,4,12,12,256,128,16,32,LocalBP
1922,32,2.8,32,64,1,512,4,2,4,4,4,256,128,8,32,TournamentBP
1923,8,1.0,128,64,4,256,2,12,12,4,2,128,96,8,32,TournamentBP
1924,8,2.8,128,128,1,128,16,8,8,4,12,256,96,8,32,MultiperspectivePerceptron64KB
1925,1,1.8,32,16,8,256,16,2,12,12,2,32,96,64,16,LocalBP
1926,1,1.2,128,128,4,512,2,12,4,4,2,32,32,8,8,BiModeBP
1927,1,3.8,16,128,4,512,4,12,12,12,4,192,64,16,8,TAGE_SC_L_64KB
1928,32,1.0,16,32,2,2048,4,12,4,4,2,128,32,32,16,BiModeBP
1929,1,2.2,64,64,1,2048,4,12,8,8,2,192,32,32,8,TournamentBP
1930,4,1.0,32,16,8,2048,8,4,2,8,8,32,16,16,8,LocalBP
1931,8,1.2,16,64,8,128,2,8,12,8,8,256,96,16,64,TAGE
1932,2,2.6,128,32,4,1024,8,2,12,4,8,256,32,64,8,BiModeBP
1933,1,4.0,32,128,2,128,16,4,12,2,4,256,32,32,64,BiModeBP
1934,16,3.0,128,64,8,2048,16,12,2,4,4,192,64,64,32,TournamentBP
1935,4,2.6,16,32,4,512,16,8,12,2,2,32,32,64,8,MultiperspectivePerceptron64KB
1936,32,4.0,32,64,8,2048,8,4,12,4,2,256,96,32,16,BiModeBP
1937,4,2.6,128,64,4,512,16,8,12,8,2,64,96,64,16,TAGE_SC_L_64KB
1938,2,2.0,16,128,4,128,8,4,8,2,12,192,32,16,64,TAGE_SC_L_64KB
1939,8,1.8,128,16,8,1024,2,2,8,8,4,128,96,32,32,MultiperspectivePerceptron64KB
1940,8,3.8,64,16,8,1024,2,8,12,8,2,128,96,16,16,LocalBP
1941,2,3.4,32,32,1,512,8,8,2,4,12,128,128,64,32,MultiperspectivePerceptron64KB
1942,8,3.4,128,64,1,512,16,4,4,12,4,192,16,64,8,TournamentBP
1943,2,3.2,128,128,4,1024,16,12,4,4,2,256,16,16,16,BiModeBP
1944,2,1.2,32,32,8,512,16,8,4,12,8,32,128,32,64,TAGE
1945,2,1.4,16,128,2,1024,4,4,8,4,12,256,64,64,8,TAGE_SC_L_64KB
1946,4,1.6,64,128,1,256,8,12,2,4,4,128,64,64,64,BiModeBP
1947,16,2.0,32,128,4,2048,16,4,4,8,4,128,64,32,8,TAGE
1948,2,1.8,16,32,4,2048,4,2,2,4,2,192,32,32,8,TAGE_SC_L_64KB
1949,32,4.0,128,32,1,2048,4,12,8,8,8,256,96,32,16,BiModeBP
1950,4,2.4,16,64,8,512,8,8,2,12,8,256,32,64,32,TournamentBP
1951,4,2.2,32,16,2,1024,16,4,12,12,8,64,128,16,16,MultiperspectivePerceptron64KB
1952,4,3.8,64,32,4,2048,4,2,2,12,12,256,96,32,32,TAGE
1953,8,1.8,16,128,4,256,2,8,2,8,8,128,128,8,32,TAGE
1954,16,1.0,32,128,1,1024,8,12,12,8,8,32,64,8,8,BiModeBP
1955,1,2.4,64,32,4,2048,8,12,4,12,12,256,16,64,64,LocalBP
1956,8,2.2,32,128,8,512,4,2,2,12,8,256,32,8,8,TournamentBP
1957,8,1.8,128,32,2,256,4,2,12,2,12,32,128,64,64,TAGE_SC_L_64KB
1958,2,4.0,16,128,4,1024,16,8,12,2,8,64,128,64,16,MultiperspectivePerceptron64KB
1959,2,1.2,64,32,4,512,2,2,12,2,8,32,128,8,64,TAGE
1960,16,2.6,64,64,4,128,4,12,2,4,2,64,128,16,32,TournamentBP
1961,2,1.6,16,32,1,1024,4,4,8,12,8,128,32,8,64,TAGE
1962,32,2.6,128,128,1,256,16,2,8,12,4,32,32,32,16,MultiperspectivePerceptron64KB
1963,1,4.0,64,16,2,256,2,8,2,4,4,64,16,32,16,TAGE_SC_L_64KB
1964,4,4.0,32,128,1,512,16,2,12,4,8,256,128,64,32,TournamentBP
1965,8,3.4,32,16,1,512,2,8,4,4,2,32,128,16,64,MultiperspectivePerceptron64KB
1966,1,3.8,64,32,2,1024,4,4,4,12,12,192,128,8,64,LocalBP
1967,1,2.0,16,16,1,512,2,8,2,2,2,64,96,64,64,BiModeBP
1968,1,1.4,128,64,4,512,2,8,4,4,8,64,64,8,64,TAGE
1969,4,3.2,64,16,2,256,8,2,4,4,2,32,16,32,8,MultiperspectivePerceptron64KB
1970,16,3.2,32,64,1,2048,2,4,2,4,12,192,16,16,8,MultiperspectivePerceptron64KB
1971,8,2.4,64,64,1,1024,4,2,2,8,4,192,128,8,8,TAGE
1972,4,1.0,16,32,1,1024,16,12,8,8,4,192,16,8,8,MultiperspectivePerceptron64KB
1973,2,3.6,128,16,1,512,4,12,8,12,8,128,128,64,16,TAGE
1974,32,1.0,32,16,4,512,4,12,4,4,12,64,16,16,32,BiModeBP
1975,16,2.4,64,64,8,256,8,2,8,12,4,32,64,8,16,BiModeBP
1976,16,3.6,128,16,8,256,8,8,8,8,4,32,96,8,64,TAGE
1977,16,3.2,32,16,4,512,2,8,2,4,12,256,128,32,64,BiModeBP
1978,32,2.6,16,32,8,1024,16,12,12,8,8,256,128,16,32,MultiperspectivePerceptron64KB
1979,4,3.4,64,16,4,1024,16,12,8,4,4,128,32,16,64,MultiperspectivePerceptron64KB
1980,8,1.4,32,64,2,256,16,2,12,8,12,256,128,8,64,BiModeBP
1981,8,2.0,128,32,8,1024,8,2,8,8,4,256,32,8,64,MultiperspectivePerceptron64KB
1982,2,1.4,16,64,8,512,16,12,2,4,4,128,16,8,16,TournamentBP
1983,16,4.0,64,64,2,1024,4,4,2,12,12,192,128,32,16,TournamentBP
1984,1,1.0,128,32,4,2048,2,4,2,12,4,32,96,32,32,BiModeBP
1985,1,1.6,64,128,8,2048,8,2,4,4,12,128,128,64,32,TournamentBP
1986,32,3.4,16,32,8,256,2,12,12,8,8,128,128,64,64,LocalBP
1987,32,1.8,16,32,4,128,2,8,2,2,2,64,32,8,8,LocalBP
1988,32,2.0,32,64,2,256,16,4,8,8,8,128,64,16,32,TournamentBP
1989,16,1.8,16,64,4,128,4,2,12,2,4,32,64,8,8,LocalBP
1990,16,3.0,32,64,1,2048,4,8,4,8,12,128,16,8,16,TournamentBP
1991,1,1.4,16,16,2,128,4,4,2,2,8,192,128,8,16,LocalBP
1992,8,2.4,128,128,2,256,8,4,4,8,12,192,128,16,64,TournamentBP
1993,8,2.4,128,128,8,512,4,12,2,12,12,64,64,64,32,MultiperspectivePerceptron64KB
1994,1,1.2,16,32,8,1024,2,4,8,4,4,192,64,16,8,TAGE_SC_L_64KB
1995,16,3.4,32,64,2,256,2,2,2,8,12,128,128,16,64,TAGE
1996,2,1.0,32,32,1,1024,2,4,12,4,2,128,16,8,8,TournamentBP
1997,32,1.2,16,16,2,512,8,4,2,2,12,32,32,8,8,TournamentBP
1998,2,2.6,128,32,8,256,16,12,8,12,4,32,96,16,64,TAGE_SC_L_64KB
1999,1,3.0,64,64,8,256,4,4,12,2,2,64,64,16,64,TAGE_SC_L_64KB
2000,2,2.4,32,128,4,1024,4,2,4,8,2,256,128,8,64,BiModeBP
2001,16,3.2,16,32,2,256,4,4,4,2,8,128,32,32,64,TournamentBP
2002,2,3.4,128,16,1,1024,16,12,12,8,12,64,128,16,8,MultiperspectivePerceptron64KB
2003,16,4.0,64,64,4,128,2,4,12,4,8,256,128,8,8,MultiperspectivePerceptron64KB
2004,32,3.4,16,64,8,128,16,8,8,8,4,64,32,16,16,LocalBP
2005,2,2.4,32,32,2,512,4,4,2,12,8,256,128,16,64,BiModeBP
2006,8,1.4,128,128,2,512,4,8,2,8,8,64,128,64,8,TournamentBP
2007,8,4.0,16,16,8,1024,8,12,4,2,2,128,96,16,64,TournamentBP
2008,4,2.4,16,16,4,512,4,8,12,2,4,64,64,64,32,LocalBP
2009,4,2.6,32,64,4,1024,2,2,8,2,2,64,64,32,16,BiModeBP
2010,1,2.6,64,64,8,128,8,12,2,12,12,64,64,8,16,TournamentBP
2011,8,2.6,64,32,2,1024,2,8,4,12,8,192,32,16,32,LocalBP
2012,2,3.8,32,128,2,2048,8,8,8,12,8,256,128,8,64,TAGE_SC_L_64KB
2013,4,3.6,64,64,8,256,4,8,2,8,4,192,16,8,64,TAGE
2014,1,1.2,64,32,2,256,2,4,2,8,12,256,64,16,32,MultiperspectivePerceptron64KB
2015,4,1.8,64,128,4,256,2,8,4,8,2,192,96,32,16,TournamentBP
2016,32,2.8,128,64,1,256,2,4,2,2,2,128,32,8,64,LocalBP
2017,4,3.4,128,32,1,128,8,8,4,4,8,192,128,64,32,MultiperspectivePerceptron64KB
2018,16,4.0,32,32,1,128,8,2,8,2,2,192,32,16,8,BiModeBP
2019,1,2.8,32,32,4,128,4,2,8,12,4,256,64,32,16,MultiperspectivePerceptron64KB
2020,16,1.0,64,32,1,512,2,4,8,4,8,64,32,32,64,BiModeBP
2021,2,2.2,128,32,2,256,2,4,2,4,4,256,16,32,32,MultiperspectivePerceptron64KB
2022,1,2.6,64,64,8,512,16,4,4,12,2,32,64,64,16,TournamentBP
2023,8,3.6,64,16,4,2048,16,4,4,2,4,192,16,64,64,LocalBP
2024,8,3.8,32,128,2,256,2,12,2,12,4,192,128,16,32,TAGE_SC_L_64KB
2025,4,2.6,64,16,1,1024,8,12,8,2,12,192,128,8,8,BiModeBP
2026,1,3.4,16,32,4,256,4,8,8,4,4,192,96,16,32,LocalBP
2027,2,3.2,16,16,8,128,2,8,4,2,4,128,16,32,8,LocalBP
2028,8,2.6,64,32,1,256,2,2,2,12,4,64,32,8,64,BiModeBP
2029,8,1.0,32,32,4,1024,2,12,2,2,2,32,32,32,32,MultiperspectivePerceptron64KB
2030,4,3.4,64,64,4,2048,4,8,4,8,2,192,96,64,32,TournamentBP
2031,4,1.8,64,128,4,2048,4,12,8,12,8,64,32,64,16,LocalBP
2032,4,2.6,16,32,1,256,8,2,4,12,2,64,96,32,64,TournamentBP
2033,32,4.0,16,16,1,1024,2,8,4,8,4,64,96,8,8,TournamentBP
2034,2,2.2,64,64,2,1024,4,4,8,8,4,256,16,64,32,LocalBP
2035,2,2.4,128,16,2,1024,16,8,12,12,12,192,96,8,32,MultiperspectivePerceptron64KB
2036,32,2.6,128,128,8,512,2,2,12,12,8,32,16,8,8,TAGE
2037,16,1.6,32,32,2,256,2,2,12,2,12,256,32,16,16,TAGE_SC_L_64KB
2038,1,3.2,128,32,1,512,8,4,4,12,8,192,16,16,16,BiModeBP
2039,32,3.6,16,32,2,128,2,12,4,2,2,256,96,8,16,TAGE_SC_L_64KB
2040,32,2.0,16,16,1,1024,16,12,12,4,4,256,128,8,32,MultiperspectivePerceptron64KB
2041,4,1.0,16,32,2,128,16,4,8,4,4,256,64,32,64,MultiperspectivePerceptron64KB
2042,16,2.6,16,128,4,256,4,2,12,12,4,64,64,32,64,BiModeBP
2043,1,2.0,64,16,8,1024,16,4,8,12,12,64,96,32,8,TournamentBP
2044,8,1.8,128,16,8,2048,2,2,8,12,8,256,96,8,64,TournamentBP
2045,2,2.8,64,32,4,256,8,2,2,8,12,32,16,16,16,TAGE_SC_L_64KB
2046,32,1.2,16,16,2,1024,8,8,2,12,2,64,64,64,64,LocalBP
2047,4,1.4,32,16,4,256,8,4,2,2,4,128,64,8,64,BiModeBP
2048,32,2.0,128,16,4,128,2,12,4,2,12,32,32,32,32,BiModeBP
2049,1,4.0,64,16,8,256,8,2,12,2,2,256,128,64,8,TournamentBP
2050,4,4.0,16,32,1,128,2,4,12,2,4,192,96,64,32,TAGE_SC_L_64KB
2051,4,1.4,16,64,8,1024,16,4,8,12,2,192,16,16,16,MultiperspectivePerceptron64KB
2052,8,3.4,128,128,4,128,8,12,12,12,8,192,128,32,32,TAGE_SC_L_64KB
2053,8,3.6,16,16,4,2048,8,4,8,4,12,128,96,16,16,MultiperspectivePerceptron64KB
2054,4,1.6,64,64,8,1024,8,4,4,12,2,64,96,16,16,BiModeBP
2055,1,2.6,128,32,4,128,8,4,12,8,12,32,32,32,8,TAGE
2056,2,2.0,128,64,2,1024,2,4,12,2,12,32,128,32,64,BiModeBP
2057,1,2.4,16,32,8,512,4,8,2,12,8,64,16,16,32,LocalBP
2058,32,1.6,64,32,2,256,8,2,2,12,4,32,128,32,16,TournamentBP
2059,4,1.4,64,64,1,512,4,8,12,12,2,64,96,16,64,TAGE_SC_L_64KB
2060,32,1.4,32,32,8,512,2,12,2,4,8,32,128,64,8,TournamentBP
2061,2,1.8,32,128,1,128,16,4,2,4,12,128,16,64,8,BiModeBP
2062,2,2.8,32,128,2,2048,4,4,12,2,2,128,16,16,16,BiModeBP
2063,32,2.0,128,128,8,512,2,2,4,4,2,64,96,32,64,MultiperspectivePerceptron64KB
2064,8,2.0,32,64,4,512,8,4,12,4,2,256,128,8,64,BiModeBP
2065,8,3.4,32,32,2,2048,4,12,12,12,8,256,32,32,16,BiModeBP
2066,4,2.2,64,16,1,512,4,4,8,8,8,64,16,8,32,MultiperspectivePerceptron64KB
2067,8,4.0,16,16,2,256,16,12,2,4,4,64,16,16,8,TAGE_SC_L_64KB
2068,8,2.8,64,16,1,256,16,8,4,4,2,128,32,16,16,MultiperspectivePerceptron64KB
2069,4,1.2,128,128,2,2048,4,8,12,4,4,256,128,16,32,BiModeBP
2070,4,1.4,16,16,8,1024,16,8,4,2,8,64,128,8,16,TournamentBP
2071,4,2.8,32,16,8,2048,4,12,2,2,12,128,128,8,64,LocalBP
2072,8,3.8,32,64,2,1024,4,12,2,8,12,128,96,16,32,LocalBP
2073,1,3.8,16,64,8,128,8,12,4,4,8,128,128,64,8,LocalBP
2074,1,2.0,16,32,4,2048,16,2,12,8,4,192,64,16,32,TAGE
2075,1,3.8,16,16,8,2048,4,2,8,8,12,32,128,32,32,TAGE
2076,32,3.0,32,64,8,2048,2,2,4,8,4,64,96,32,32,TAGE_SC_L_64KB
2077,8,2.4,64,16,2,512,4,2,12,4,2,32,96,8,8,TAGE_SC_L_64KB
2078,2,1.6,32,64,2,256,4,4,4,4,12,64,96,32,8,TAGE_SC_L_64KB
2079,16,3.8,32,16,2,256,16,2,8,4,2,128,16,8,32,LocalBP
2080,16,3.8,16,32,1,256,4,4,4,2,8,128,32,64,16,BiModeBP
2081,8,2.0,32,32,8,512,8,2,2,2,4,256,16,32,32,BiModeBP
2082,2,3.6,32,128,8,128,2,8,2,12,12,32,32,32,32,MultiperspectivePerceptron64KB
2083,32,2.4,128,32,8,512,2,12,8,12,12,128,64,16,8,LocalBP
2084,8,3.6,64,64,1,256,16,2,2,8,2,32,32,64,16,TournamentBP
2085,32,1.6,32,128,1,1024,8,2,8,4,8,32,128,64,16,TAGE_SC_L_64KB
2086,1,2.6,64,64,1,128,8,2,2,8,4,32,96,32,64,MultiperspectivePerceptron64KB
2087,32,2.0,128,64,8,2048,2,2,2,2,8,128,16,16,16,TAGE_SC_L_64KB
2088,1,1.0,16,32,4,1024,2,4,8,4,8,128,16,32,32,TournamentBP
2089,4,4.0,32,32,4,256,16,12,8,12,2,64,16,16,64,TAGE
2090,1,2.4,32,128,8,1024,16,8,12,4,2,128,128,64,32,MultiperspectivePerceptron64KB
2091,16,1.8,64,64,2,256,16,2,12,4,8,32,64,16,16,TAGE_SC_L_64KB
2092,4,3.0,64,128,2,1024,2,2,4,12,4,64,16,8,32,TAGE_SC_L_64KB
2093,8,1.0,32,32,1,512,2,8,12,8,4,64,96,16,8,TAGE_SC_L_64KB
2094,8,3.8,128,32,8,128,2,12,2,8,8,192,96,32,64,MultiperspectivePerceptron64KB
2095,16,2.8,64,128,8,512,2,12,4,8,8,256,96,64,8,MultiperspectivePerceptron64KB
2096,2,2.0,64,64,1,128,4,2,8,12,8,192,96,8,64,BiModeBP
2097,1,2.0,128,128,2,256,16,12,4,4,2,256,16,16,8,TournamentBP
2098,1,3.2,64,32,8,256,4,12,4,8,8,256,96,8,32,MultiperspectivePerceptron64KB
2099,16,1.8,32,128,2,128,4,2,8,12,8,128,96,8,64,TournamentBP
2100,16,1.6,16,128,4,512,8,4,2,8,12,192,128,16,8,TournamentBP
2101,4,2.4,128,128,8,128,2,2,4,12,4,64,16,32,8,LocalBP
2102,8,4.0,16,64,2,128,2,8,2,8,2,192,128,32,64,TAGE
2103,2,1.0,32,128,1,1024,4,2,4,2,8,64,96,16,64,TAGE
2104,8,3.4,64,16,1,128,2,12,4,4,2,128,32,32,16,MultiperspectivePerceptron64KB
2105,16,2.6,32,64,1,128,16,8,12,8,2,256,96,16,32,TournamentBP
2106,32,3.4,128,32,2,256,4,2,2,8,8,192,128,32,8,LocalBP
2107,2,4.0,32,64,2,512,4,4,2,4,2,32,32,8,8,MultiperspectivePerceptron64KB
2108,2,2.6,128,32,4,1024,16,2,2,8,12,32,16,8,8,MultiperspectivePerceptron64KB
2109,4,4.0,128,32,4,128,2,4,12,4,12,128,96,16,64,BiModeBP
2110,16,3.2,128,16,2,512,2,8,4,2,2,128,16,8,32,LocalBP
2111,32,1.0,64,128,4,128,16,2,4,2,4,32,32,64,64,LocalBP
2112,8,2.0,32,64,4,256,4,8,4,12,8,256,16,8,32,TournamentBP
2113,16,2.6,32,64,4,2048,8,2,8,12,2,256,32,64,8,TAGE_SC_L_64KB
2114,8,4.0,16,64,2,256,8,12,4,2,4,256,128,64,16,BiModeBP
2115,1,2.8,128,16,4,512,4,4,2,12,2,256,32,16,32,MultiperspectivePerceptron64KB
2116,32,2.2,16,32,1,128,8,8,8,4,12,32,64,16,8,TAGE
2117,2,2.6,128,128,2,2048,4,8,2,4,12,192,32,8,32,TAGE_SC_L_64KB
2118,8,2.0,64,64,8,128,8,8,2,8,12,192,96,64,16,LocalBP
2119,16,1.2,128,128,4,128,4,8,4,2,2,32,128,32,16,BiModeBP
2120,4,2.0,32,16,1,1024,8,2,12,8,12,32,64,8,8,TAGE_SC_L_64KB
2121,2,4.0,32,16,4,128,2,4,2,4,2,192,64,32,32,TAGE
2122,8,4.0,32,128,1,512,4,8,12,12,4,128,16,8,16,BiModeBP
2123,8,1.8,32,128,4,256,2,8,12,8,4,128,32,8,64,TAGE
2124,1,1.4,32,32,8,128,8,12,4,4,2,32,32,64,8,MultiperspectivePerceptron64KB
2125,32,2.8,16,32,4,512,2,12,8,12,12,32,96,16,32,LocalBP
2126,32,3.6,64,128,2,1024,8,8,8,2,4,192,96,32,64,LocalBP
2127,2,2.8,32,128,1,256,2,8,12,4,12,64,16,8,32,MultiperspectivePerceptron64KB
2128,32,1.4,128,64,2,1024,8,8,8,4,8,128,128,8,64,MultiperspectivePerceptron64KB
2129,1,2.6,32,64,8,1024,16,2,4,8,8,128,96,64,8,LocalBP
2130,1,3.2,32,128,1,1024,4,8,4,2,8,32,32,8,16,MultiperspectivePerceptron64KB
2131,4,3.8,128,16,1,512,8,8,12,8,2,192,96,32,64,TAGE_SC_L_64KB
2132,8,1.0,128,128,1,128,4,12,12,8,2,256,32,64,8,TournamentBP
2133,1,2.8,32,128,8,256,2,8,12,2,4,128,128,16,64,TournamentBP
2134,16,1.0,128,16,8,512,2,12,8,4,12,64,96,64,8,TAGE_SC_L_64KB
2135,1,3.2,64,128,8,256,16,12,8,8,4,128,96,16,64,TournamentBP
2136,4,3.0,16,128,2,256,16,2,4,4,12,64,96,16,32,MultiperspectivePerceptron64KB
2137,1,3.0,128,64,8,2048,2,2,12,4,8,64,128,32,16,BiModeBP
2138,32,3.4,16,16,8,2048,8,4,8,4,8,128,16,64,16,LocalBP
2139,1,2.4,32,16,1,1024,4,8,12,12,8,64,96,16,8,TournamentBP
2140,16,2.6,64,16,8,1024,4,4,2,12,12,128,32,32,16,BiModeBP
2141,8,1.2,32,16,1,1024,4,8,12,8,2,64,128,64,16,MultiperspectivePerceptron64KB
2142,8,2.2,32,32,1,128,2,4,8,8,4,64,64,32,8,MultiperspectivePerceptron64KB
2143,32,4.0,128,64,4,512,8,2,4,12,2,128,96,8,16,TAGE
2144,2,2.6,32,128,2,1024,2,12,2,2,2,128,64,16,16,TAGE
2145,8,3.8,64,128,4,128,8,2,8,8,8,32,96,64,8,TAGE
2146,8,2.4,64,16,4,128,4,12,2,2,8,256,32,64,32,BiModeBP
2147,4,3.8,64,16,8,256,2,2,8,8,4,128,32,32,64,TAGE_SC_L_64KB
2148,2,3.8,32,32,1,256,4,2,2,8,12,64,32,16,16,BiModeBP
2149,4,3.0,32,32,4,1024,4,4,8,8,2,128,128,64,32,MultiperspectivePerceptron64KB
2150,2,3.8,32,32,4,256,2,4,12,4,2,64,96,16,16,TAGE_SC_L_64KB
2151,32,3.2,16,32,4,2048,4,2,12,8,8,256,64,32,64,LocalBP
2152,1,3.8,16,16,4,128,2,8,12,2,8,64,96,8,16,TAGE
2153,8,4.0,128,64,1,2048,8,2,8,2,8,256,32,16,8,TAGE_SC_L_64KB
2154,16,3.8,128,64,8,2048,2,8,12,4,4,32,32,64,16,MultiperspectivePerceptron64KB
2155,1,2.4,128,32,4,512,16,12,8,8,12,64,128,32,64,TAGE_SC_L_64KB
2156,4,1.2,16,64,2,1024,2,2,8,2,2,256,64,64,16,TAGE_SC_L_64KB
2157,16,1.6,128,16,4,256,16,2,12,12,8,192,96,8,32,TAGE
2158,2,3.0,16,16,1,1024,2,4,2,8,12,128,64,64,32,BiModeBP
2159,32,3.2,16,128,2,2048,4,8,8,8,2,128,16,64,8,TAGE_SC_L_64KB
2160,2,1.0,32,32,4,2048,2,4,2,8,8,192,128,8,8,BiModeBP
2161,2,1.0,64,128,1,128,16,2,2,4,12,32,96,32,64,BiModeBP
2162,8,2.8,128,64,4,128,4,12,2,4,2,128,16,8,16,TournamentBP
2163,4,2.4,16,64,4,2048,8,8,8,2,2,192,96,64,32,TournamentBP
2164,2,2.6,128,128,4,512,2,2,8,2,4,128,32,32,8,BiModeBP
2165,8,3.4,32,16,4,128,16,4,4,12,12,256,16,8,16,TAGE_SC_L_64KB
2166,4,1.0,32,128,4,2048,16,2,8,12,12,32,96,16,64,LocalBP
2167,1,3.4,128,64,4,512,4,8,8,8,2,32,64,8,8,TournamentBP
2168,1,2.0,128,128,4,2048,4,2,2,12,2,64,96,32,32,TAGE
2169,4,1.2,64,64,4,256,16,2,8,4,12,64,64,32,8,BiModeBP
2170,2,2.0,16,64,4,2048,4,8,8,12,12,256,16,8,16,MultiperspectivePerceptron64KB
2171,2,1.0,16,32,4,2048,4,8,4,8,4,32,64,8,64,TAGE_SC_L_64KB
2172,4,1.0,16,32,8,1024,4,4,2,2,12,32,64,8,8,TAGE
2173,2,2.2,32,16,8,2048,8,2,2,8,8,192,96,16,16,TournamentBP
2174,2,1.6,64,64,2,256,16,2,4,12,2,192,16,64,16,TAGE_SC_L_64KB
2175,8,3.2,128,64,8,1024,4,4,8,8,8,64,32,32,64,TAGE_SC_L_64KB
2176,32,2.6,32,64,4,128,8,2,8,12,2,256,32,16,8,TAGE_SC_L_64KB
2177,8,1.0,64,64,2,2048,16,8,8,12,2,32,64,32,16,BiModeBP
2178,1,4.0,128,64,1,2048,4,8,12,12,4,32,96,8,16,MultiperspectivePerceptron64KB
2179,8,2.8,32,64,2,128,16,8,4,2,4,256,96,16,16,TAGE
2180,1,2.6,16,128,2,128,16,8,4,12,12,64,64,16,16,BiModeBP
2181,2,3.4,16,16,2,512,8,8,2,4,12,128,64,32,16,TAGE_SC_L_64KB
2182,16,3.2,32,16,8,512,8,2,2,12,8,192,64,64,64,BiModeBP
2183,4,3.8,64,128,1,256,8,4,2,8,8,256,16,8,64,TAGE_SC_L_64KB
2184,1,1.6,32,64,4,128,2,2,4,2,4,32,64,32,32,TAGE_SC_L_64KB
2185,4,2.0,16,32,8,512,16,8,8,4,8,128,96,16,64,TAGE_SC_L_64KB
2186,4,3.8,16,32,2,128,4,4,12,8,2,256,128,8,16,LocalBP
2187,32,1.0,16,128,4,2048,4,12,2,12,4,192,128,16,8,TournamentBP
2188,1,3.4,16,16,8,2048,16,4,4,2,4,256,32,8,8,TAGE_SC_L_64KB
2189,1,3.0,16,64,4,1024,16,8,4,4,4,32,16,16,64,TAGE
2190,32,2.8,128,16,8,256,4,12,4,4,12,256,64,64,64,TournamentBP
2191,2,1.8,32,64,8,2048,16,8,12,4,12,256,64,16,8,TAGE
2192,16,3.4,128,32,4,128,16,8,2,12,4,256,16,8,16,TAGE
2193,1,1.4,64,128,4,128,8,4,2,4,4,256,96,8,32,TAGE
2194,4,4.0,128,128,2,128,2,8,12,2,4,256,96,64,8,BiModeBP
